Wall time,Step,Value
1549245156.272355,5176320,0.612500011920929
1549247318.069727,5396480,0.543749988079071
1549251809.097841,5857280,0.5625
1549252335.334634,5911040,0.637499988079071
1549254486.634223,6131200,0.5249999761581421
1549254937.715419,6177280,0.550000011920929
1549256192.39223,6305280,0.6499999761581421
1549257183.112593,6407680,0.606249988079071
1549257629.058227,6453760,0.612500011920929
1549258121.399084,6504960,0.675000011920929
1549259214.422518,6617600,0.6812499761581421
1549259267.364638,6622720,0.5874999761581421
1549259339.196931,6630400,0.6000000238418579
1549259937.477694,6691840,0.737500011920929
1549260739.454133,6773760,0.7250000238418579
1549261710.122921,6873600,0.625
1549262976.085166,7001600,0.625
1549264389.427694,7144960,0.643750011920929
1549265450.206429,7252480,0.6499999761581421
1549266123.339772,7321600,0.6812499761581421
1549266394.999188,7349760,0.6875
1549267521.686482,7464960,0.6875
1549268798.859077,7595520,0.643750011920929
1549270292.092148,7749120,0.75
1549270798.166357,7800320,0.731249988079071
1549272033.562198,7925760,0.7124999761581421
1549272830.914566,8007680,0.6499999761581421
1549273800.899577,8107520,0.6499999761581421
1549276345.03254,8368640,0.706250011920929
1549276399.556449,8373760,0.731249988079071
1549276976.415124,8432640,0.6625000238418579
1549277076.177575,8442880,0.675000011920929
1549277431.995298,8478720,0.6625000238418579
1549277456.867811,8481280,0.643750011920929
1549277758.036426,8512000,0.6937500238418579
1549278583.169224,8596480,0.668749988079071
1549280282.340369,8770560,0.6937500238418579
1549281793.949428,8924160,0.637499988079071
1549283764.012465,9126400,0.6812499761581421
1549284757.879862,9228800,0.675000011920929
1549284956.637648,9249280,0.7124999761581421
1549286081.555816,9364480,0.675000011920929
1549287942.90892,9556480,0.731249988079071
1549288043.095768,9566720,0.7124999761581421
1549288067.211754,9569280,0.706250011920929
1549288266.874394,9589760,0.6937500238418579
1549288643.730152,9628160,0.731249988079071
1549288670.105056,9630720,0.7250000238418579
1549290603.777052,9830400,0.737500011920929
1549290803.482477,9850880,0.731249988079071
1549290980.289922,9868800,0.731249988079071
1549291107.114512,9881600,0.706250011920929
1549293691.010494,10145280,0.731249988079071
1549294410.014027,10219520,0.768750011920929
1549294936.502285,10273280,0.6499999761581421
1549297201.962549,10503680,0.637499988079071
1549298493.664668,10636800,0.7562500238418579
1549299574.740021,10746880,0.668749988079071
1549299750.444571,10764800,0.75
1549300555.08007,10846720,0.731249988079071
1549301301.985191,10923520,0.7749999761581421
1549305186.067743,11320320,0.675000011920929
1549305589.345708,11361280,0.675000011920929
1549306159.787706,11420160,0.706250011920929
1549307472.643435,11555840,0.668749988079071
1549308633.692557,11673600,0.737500011920929
1549310056.012415,11819520,0.6937500238418579
1549310431.506377,11857920,0.6875
1549311112.167912,11927040,0.65625
1549311687.396242,11985920,0.699999988079071
1549312039.461064,12021760,0.768750011920929
1549312812.75719,12101120,0.706250011920929
1549313592.831037,12180480,0.625
1549313987.000596,12221440,0.75
1549316244.462124,12451840,0.7562500238418579
1549316515.168824,12480000,0.737500011920929
1549317974.582119,12628480,0.75
1549319778.747285,12812800,0.762499988079071
1549320180.345093,12853760,0.71875
1549320744.486188,12912640,0.71875
1549320796.671973,12917760,0.7250000238418579
1549320846.796265,12922880,0.731249988079071
1549321066.712011,12945920,0.762499988079071
1549321860.363554,13027840,0.737500011920929
1549322209.831529,13063680,0.6937500238418579
1549322384.55309,13081600,0.762499988079071
1549323052.911597,13150720,0.6812499761581421
1549323155.291926,13160960,0.6625000238418579
1549323454.075285,13191680,0.75
1549324403.261335,13288960,0.668749988079071
1549325301.061435,13381120,0.7749999761581421
1549328013.500076,13660160,0.6937500238418579
1549329075.906475,13767680,0.737500011920929
1549329099.639833,13770240,0.7562500238418579
1549329969.771778,13859840,0.768750011920929
1549330748.269942,13939200,0.75
1549331445.371363,14010880,0.768750011920929
1549331747.807091,14041600,0.737500011920929
1549331928.204442,14059520,0.75
1549332275.129397,14095360,0.7437499761581421
1549332449.846332,14113280,0.668749988079071
1549333051.450218,14174720,0.768750011920929
1549333401.27686,14210560,0.7124999761581421
1549333710.417893,14241280,0.71875
1549334281.777525,14300160,0.793749988079071
1549334403.926927,14312960,0.800000011920929
1549335434.408437,14417920,0.768750011920929
1549336368.929871,14512640,0.768750011920929
1549336521.783301,14528000,0.762499988079071
1549338700.373709,14750720,0.731249988079071
1549338875.422576,14768640,0.78125
1549340281.395073,14912000,0.793749988079071
1549341559.617892,15042560,0.75
1549342813.748748,15170560,0.793749988079071
1549346602.339014,15559680,0.7437499761581421
1549346752.625887,15575040,0.737500011920929
1549347188.241224,15618560,0.7437499761581421
1549347391.198046,15639040,0.7437499761581421
1549349014.790502,15805440,0.793749988079071
1549349160.192566,15820800,0.6812499761581421
1549349235.246168,15828480,0.7124999761581421
1549349492.77831,15854080,0.75
1549349595.37219,15864320,0.75
1549349643.616538,15869440,0.75
1549349769.963407,15882240,0.7124999761581421
1549352476.944582,16158720,0.768750011920929
1549352674.621125,16179200,0.706250011920929
1549352701.213725,16181760,0.762499988079071
1549353098.350377,16222720,0.6875
1549357567.026701,16678400,0.7124999761581421
1549360111.600737,16939520,0.7749999761581421
1549362321.469754,17167360,0.6812499761581421
1549363564.528566,17292800,0.6937500238418579
1549366232.999636,17566720,0.7437499761581421
1549368288.444243,17776640,0.7562500238418579
1549368391.451541,17786880,0.731249988079071
1549368585.55888,17807360,0.737500011920929
1549369580.601251,17909760,0.78125
1549369631.302867,17914880,0.731249988079071
1549369804.803553,17932800,0.731249988079071
1549369904.596093,17943040,0.731249988079071
1549371035.529685,18058240,0.737500011920929
1549371359.604694,18091520,0.75
1549371434.665343,18099200,0.7562500238418579
1549371863.039798,18142720,0.7437499761581421
1549371914.476615,18147840,0.762499988079071
1549372384.368807,18196480,0.800000011920929
1549373903.988636,18352640,0.7562500238418579
1549374184.576408,18380800,0.675000011920929
1549374960.063416,18460160,0.706250011920929
1549375061.671482,18470400,0.762499988079071
1549375138.135601,18478080,0.75
1549377765.530171,18746880,0.7437499761581421
1549378066.18686,18777600,0.737500011920929
1549378595.950436,18831360,0.75
1549378671.204352,18839040,0.7250000238418579
1549378848.539487,18856960,0.762499988079071
1549379710.265866,18946560,0.8125
1549382928.540049,19276800,0.7749999761581421
1549383684.549835,19353600,0.699999988079071
1549384132.972579,19399680,0.737500011920929
1549384977.304816,19486720,0.71875
1549385582.614281,19548160,0.7437499761581421
1549385931.392872,19584000,0.706250011920929
1549387278.064381,19722240,0.7250000238418579
1549389795.16888,19980800,0.762499988079071
1549390339.510509,20037120,0.699999988079071
1549392454.427001,20252160,0.7437499761581421
1549392627.536931,20270080,0.8125
1549392756.664811,20282880,0.7250000238418579
1549398443.380709,20866560,0.768750011920929
1549398570.920643,20879360,0.75
1549399724.124205,20997120,0.78125
1549401256.447306,21153280,0.7749999761581421
1549402798.898493,21312000,0.7124999761581421
1549403048.205923,21337600,0.768750011920929
1549403218.630284,21355520,0.6812499761581421
1549403368.052993,21370880,0.75
1549403708.730773,21406720,0.7875000238418579
1549404011.940519,21437440,0.800000011920929
1549404185.576813,21455360,0.6937500238418579
1549404364.472758,21473280,0.768750011920929
1549404765.612695,21514240,0.7875000238418579
1549405674.780048,21606400,0.8187500238418579
1549406375.495681,21678080,0.800000011920929
1549407756.940862,21818880,0.762499988079071
1549408762.951523,21921280,0.7250000238418579
1549408811.633443,21926400,0.731249988079071
1549409186.295262,21964800,0.6625000238418579
1549409310.639748,21977600,0.7250000238418579
1549409715.22499,22018560,0.6937500238418579
1549409945.115831,22041600,0.7250000238418579
1549410562.872519,22105600,0.8062499761581421
1549412913.337343,22346240,0.75
1549412960.347114,22351360,0.7250000238418579
1549415095.859215,22571520,0.7562500238418579
1549415670.677597,22630400,0.6937500238418579
1549415771.451725,22640640,0.7749999761581421
1549416048.594681,22668800,0.71875
1549416072.445738,22671360,0.7749999761581421
1549416224.739751,22686720,0.7562500238418579
1549416991.363159,22766080,0.793749988079071
1549417717.404872,22840320,0.8187500238418579
1549418863.011363,22958080,0.762499988079071
1549418963.89693,22968320,0.699999988079071
1549422382.38327,23319040,0.793749988079071
1549422940.934455,23375360,0.7124999761581421
1549423336.511776,23416320,0.75
1549425092.01578,23595520,0.7124999761581421
1549425701.017674,23656960,0.800000011920929
1549426380.224133,23726080,0.7875000238418579
1549428812.980205,23974400,0.7556176781654358
1549428914.850248,23984640,0.731249988079071
1549432310.592757,24330240,0.768750011920929
1549432360.573606,24335360,0.768750011920929
1549432788.738346,24378880,0.7124999761581421
1549433181.778449,24419840,0.7124999761581421
1549435051.970976,24611840,0.7562500238418579
1549435404.546962,24647680,0.768750011920929
1549436887.335801,24798720,0.7875000238418579
1549437552.470465,24867840,0.75
1549437625.746124,24875520,0.7749999761581421
1549438222.819362,24936960,0.78125
1549438850.756844,25000960,0.71875
1549439194.654467,25036800,0.78125
1549439947.083019,25113600,0.7437499761581421
1549440099.818111,25128960,0.793749988079071
1549440175.641564,25136640,0.768750011920929
1549441579.434445,25280000,0.78125
1549442635.991819,25387520,0.75
1549442785.834599,25402880,0.7562500238418579
1549442985.459183,25423360,0.7250000238418579
1549445454.20708,25676800,0.7124999761581421
1549446002.773963,25733120,0.7437499761581421
1549447031.806087,25838080,0.7124999761581421
1549447278.158871,25863680,0.78125
1549447501.223873,25886720,0.768750011920929
1549448060.739879,25943040,0.7562500238418579
1549448676.940554,26007040,0.75
1549449558.855335,26096640,0.7749999761581421
1549449991.435823,26140160,0.7749999761581421
1549450220.571626,26163200,0.75
1549451748.9392,26319360,0.7562500238418579
1549452375.663594,26383360,0.7562500238418579
1549452696.630824,26416640,0.762499988079071
1549453591.986922,26508800,0.7437499761581421
1549453665.612337,26516480,0.75
1549456577.376197,26813440,0.7562500238418579
1549457562.174207,26915840,0.762499988079071
1549457831.115587,26944000,0.762499988079071
1549458030.212092,26964480,0.762499988079071
1549458233.487273,26984960,0.793749988079071
1549458336.58242,26995200,0.8187500238418579
1549458655.743274,27028480,0.762499988079071
1549459005.716667,27064320,0.762499988079071
1549461250.513651,27292160,0.71875
1549461529.597295,27320320,0.7749999761581421
1549462427.669137,27412480,0.731249988079071
1549463174.605985,27489280,0.737500011920929
1549464361.37357,27609600,0.8062499761581421
1549465207.327413,27694080,0.793749988079071
1549465530.364602,27727360,0.737500011920929
1549465653.402204,27740160,0.800000011920929
1549466459.218692,27822080,0.800000011920929
1549466707.485042,27847680,0.731249988079071
1549467537.187327,27932160,0.7749999761581421
1549467562.146437,27934720,0.762499988079071
1549468392.756078,28019200,0.706250011920929
1549468801.636058,28060160,0.706250011920929
1549468850.100902,28065280,0.737500011920929
1549469274.789229,28108800,0.762499988079071
1549469691.900758,28152320,0.831250011920929
1549469740.700783,28157440,0.75
1549470317.474869,28216320,0.7749999761581421
1549470367.705036,28221440,0.78125
1549470992.982187,28285440,0.7437499761581421
1549472769.945965,28467200,0.7749999761581421
1549473839.256108,28577280,0.7749999761581421
1549473863.319132,28579840,0.800000011920929
1549473937.279468,28587520,0.7749999761581421
1549474609.799191,28656640,0.7250000238418579
1549475209.402419,28718080,0.737500011920929
1549475460.828854,28743680,0.800000011920929
1549476116.730805,28810240,0.7562500238418579
1549477739.192552,28976640,0.643750011920929
1549478641.819849,29068800,0.768750011920929
1549479145.787687,29120000,0.7250000238418579
1549479744.925015,29181440,0.7875000238418579
1549481488.358149,29358080,0.7437499761581421
1549481819.774899,29391360,0.7437499761581421
1549484101.347998,29626880,0.800000011920929
1549484150.878704,29632000,0.768750011920929
1549484226.417039,29639680,0.731249988079071
1549484479.998688,29665280,0.75
1549484753.233683,29693440,0.6875
1549486324.921904,29854720,0.7437499761581421
1549487236.394101,29946880,0.75
1549489360.207577,30164480,0.762499988079071
1549489924.621748,30223360,0.800000011920929
1549491583.392554,30392320,0.71875
1549491682.946514,30402560,0.7437499761581421
1549492639.046209,30499840,0.731249988079071
1549493107.950493,30548480,0.84375
1549494332.055827,30673920,0.8125
1549496500.176117,30894080,0.762499988079071
1549496730.3747,30917120,0.768750011920929
1549497999.757274,31047680,0.8125
1549498792.994787,31129600,0.71875
1549499092.438946,31160320,0.7250000238418579
1549500755.69708,31331840,0.7437499761581421
1549501202.39153,31377920,0.8062499761581421
1549501227.726997,31380480,0.7875000238418579
1549501665.346978,31424000,0.768750011920929
1549501788.947904,31436800,0.731249988079071
1549502239.962816,31482880,0.8125
1549503941.027055,31656960,0.7437499761581421
1549504414.196724,31705600,0.78125
1549506210.094635,31889920,0.75
1549506634.741513,31933440,0.78125
1549506965.522562,31966720,0.6937500238418579
1549507768.290701,32048640,0.7875000238418579
1549509094.169463,32184320,0.75
1549509268.843292,32202240,0.793749988079071
1549509441.631406,32220160,0.7875000238418579
1549509707.41499,32248320,0.737500011920929
1549509731.286704,32250880,0.800000011920929
1549511066.703912,32386560,0.8062499761581421
1549511324.802937,32412160,0.84375
1549511499.355465,32430080,0.7562500238418579
1549511524.484112,32432640,0.768750011920929
1549513639.624313,32650240,0.7875000238418579
1549513917.18446,32678400,0.793749988079071
1549514516.596351,32739840,0.7437499761581421
1549515142.874766,32803840,0.731249988079071
1549515317.141283,32821760,0.768750011920929
1549515442.280169,32834560,0.6937500238418579
1549516487.88373,32942080,0.731249988079071
1549516710.250012,32965120,0.762499988079071
1549516937.046558,32988160,0.768750011920929
1549519073.44436,33205760,0.75
1549519825.759571,33282560,0.7749999761581421
1549520003.575891,33300480,0.7875000238418579
1549520225.966653,33323520,0.762499988079071
1549521745.057422,33479680,0.731249988079071
1549521846.058769,33489920,0.7124999761581421
1549521972.867284,33502720,0.762499988079071
1549522575.248435,33564160,0.793749988079071
1549522827.078344,33589760,0.824999988079071
1549522928.222608,33600000,0.800000011920929
1549523581.78467,33666560,0.862500011920929
1549525185.483084,33830400,0.831250011920929
1549526796.329023,33994240,0.9437500238418579
1549526843.179711,33999360,0.824999988079071
1549527094.522747,34024960,0.8500000238418579
1549527867.475823,34104320,0.84375
1549529034.570064,34224640,0.78125
1549529610.716087,34283520,0.8812500238418579
1549530860.049542,34411520,0.8500000238418579
1549531714.560007,34498560,0.875
1549533262.865097,34657280,0.862500011920929
1549534030.336919,34736640,0.8062499761581421
1549535583.802043,34895360,0.856249988079071
1549536080.171446,34946560,0.90625
1549536285.786394,34967040,0.8687499761581421
1549537363.58437,35077120,0.875
1549537462.395228,35087360,0.856249988079071
1549538032.311542,35146240,0.8687499761581421
1549538107.996016,35153920,0.918749988079071
1549538710.116582,35215360,0.8687499761581421
1549538787.789799,35223040,0.84375
1549539090.432931,35253760,0.824999988079071
1549541875.470975,35537920,0.831250011920929
1549541922.98326,35543040,0.8500000238418579
1549542419.646353,35594240,0.8687499761581421
1549544369.231296,35793920,0.8687499761581421
1549547098.475962,36072960,0.8374999761581421
1549547875.647284,36152320,0.856249988079071
1549550166.469826,36385280,0.856249988079071
1549550607.861105,36431360,0.887499988079071
1549550910.416571,36462080,0.8812500238418579
1549550985.673871,36469760,0.875
1549552312.525672,36605440,0.887499988079071
1549552414.012876,36615680,0.887499988079071
1549553816.858676,36759040,0.862500011920929
1549554316.397912,36810240,0.8812500238418579
1549555360.567822,36917760,0.887499988079071
1549556133.265146,36997120,0.8687499761581421
1549556232.445476,37007360,0.887499988079071
1549556307.060246,37015040,0.862500011920929
1549556481.697858,37032960,0.887499988079071
1549556725.733682,37058560,0.8812500238418579
1549557721.868353,37160960,0.8999999761581421
1549558256.29415,37214720,0.9125000238418579
1549558307.599718,37219840,0.893750011920929
1549558405.613044,37230080,0.8687499761581421
1549559968.58362,37388800,0.7875000238418579
1549560968.134473,37491200,0.875
1549560992.021189,37493760,0.8999999761581421
1549561392.692846,37534720,0.8999999761581421
1549561564.240388,37552640,0.8812500238418579
1549562085.923936,37606400,0.875
1549563331.966661,37734400,0.875
1549563637.334393,37765120,0.893750011920929
1549564544.238458,37857280,0.893750011920929
1549564825.28529,37885440,0.8687499761581421
1549565667.710985,37972480,0.8999999761581421
1549567327.056222,38141440,0.8999999761581421
1549567428.144522,38151680,0.875
1549568894.261169,38302720,0.875
1549569788.441978,38394880,0.875
1549569865.086771,38402560,0.875
1549571588.061323,38579200,0.8374999761581421
1549571662.758605,38586880,0.8500000238418579
1549571992.845158,38620160,0.893750011920929
1549573110.916814,38735360,0.8999999761581421
1549573237.003952,38748160,0.875
1549573285.237192,38753280,0.893750011920929
1549573361.715347,38760960,0.893750011920929
1549573616.336102,38786560,0.8500000238418579
1549573666.420674,38791680,0.925000011920929
1549575287.132903,38958080,0.84375
1549575311.965108,38960640,0.887499988079071
1549575593.103769,38988800,0.831250011920929
1549576679.987419,39098880,0.9125000238418579
1549576759.415799,39106560,0.8687499761581421
1549577938.473627,39226880,0.84375
1549577987.788583,39232000,0.8500000238418579
1549579244.093649,39360000,0.887499988079071
1549579464.884547,39383040,0.8687499761581421
1549579664.789166,39403520,0.887499988079071
1549581011.473074,39541760,0.8999999761581421
1549581432.292119,39585280,0.856249988079071
1549581612.088392,39603200,0.875
1549581940.654489,39636480,0.8812500238418579
1549582430.216663,39687680,0.875
1549582754.597441,39720960,0.856249988079071
1549582928.02864,39738880,0.862500011920929
1549583499.360616,39797760,0.8812500238418579
1549583524.673747,39800320,0.862500011920929
1549583622.558262,39810560,0.8687499761581421
1549584245.418408,39874560,0.875
1549584947.297935,39946240,0.862500011920929
1549585201.415969,39971840,0.887499988079071
1549585575.428083,40010240,0.893750011920929
1549586406.540318,40094720,0.9125000238418579
1549586682.976529,40122880,0.875
1549587711.564036,40227840,0.84375
1549588383.145335,40296960,0.875
1549589045.768185,40366080,0.875
1549589070.019997,40368640,0.875
1549589803.0237,40442880,0.875
1549591088.638058,40573440,0.856249988079071
1549591777.232745,40645120,0.856249988079071
1549592479.526611,40716800,0.8687499761581421
1549592751.704394,40744960,0.856249988079071
1549593473.43171,40819200,0.862500011920929
1549594513.629996,40924160,0.875
1549595737.780396,41049600,0.875
1549596458.032104,41123840,0.9125000238418579
1549599010.413424,41384960,0.8812500238418579
1549599037.715307,41387520,0.893750011920929
1549599064.631071,41390080,0.8812500238418579
1549599190.712837,41402880,0.8687499761581421
1549599466.646551,41431040,0.887499988079071
1549600092.416534,41495040,0.893750011920929
1549600765.579893,41564160,0.856249988079071
1549601609.115016,41651200,0.831250011920929
1549602764.66887,41768960,0.887499988079071
1549603961.371122,41891840,0.887499988079071
1549604791.283028,41976320,0.8999999761581421
1549604866.862719,41984000,0.831250011920929
1549604892.618463,41986560,0.893750011920929
1549605638.803799,42060800,0.918749988079071
1549606188.673775,42117120,0.887499988079071
1549606686.967497,42168320,0.8687499761581421
1549607087.509909,42209280,0.84375
1549607716.172066,42273280,0.862500011920929
1549609426.23251,42447360,0.8812500238418579
1549609998.046684,42506240,0.893750011920929
1549613100.490056,42823680,0.862500011920929
1549613960.015844,42910720,0.893750011920929
1549614210.030834,42936320,0.8500000238418579
1549615560.018116,43074560,0.90625
1549615681.493255,43087360,0.875
1549616873.842747,43210240,0.8500000238418579
1549617538.369386,43279360,0.90625
1549617562.939564,43281920,0.893750011920929
1549618498.487264,43379200,0.893750011920929
1549619742.044963,43504640,0.8500000238418579
1549621997.381744,43735040,0.8374999761581421
1549622194.438145,43755520,0.875
1549625094.713438,44052480,0.875
1549625474.775753,44090880,0.9125000238418579
1549625575.32521,44101120,0.8500000238418579
1549625926.905521,44136960,0.84375
1549626429.153169,44188160,0.862500011920929
1549628116.422899,44359680,0.8812500238418579
1549628192.192443,44367360,0.8812500238418579
1549628725.224453,44421120,0.887499988079071
1549629066.785709,44456960,0.9375
1549629144.221686,44464640,0.9437500238418579
1549629366.171258,44487680,0.8374999761581421
1549629963.545329,44549120,0.875
1549630244.226628,44577280,0.9125000238418579
1549630592.959393,44613120,0.875
1549630695.037511,44623360,0.893750011920929
1549631966.23363,44753920,0.875
1549632942.230013,44853760,0.925000011920929
1549633088.970631,44869120,0.90625
1549633292.572338,44889600,0.8812500238418579
1549634407.496847,45004800,0.8999999761581421
1549635261.462088,45091840,0.8812500238418579
1549636019.919296,45168640,0.893750011920929
1549636271.839049,45194240,0.8812500238418579
1549637111.979853,45281280,0.8999999761581421
1549637990.167207,45370880,0.90625
1549638312.389401,45404160,0.856249988079071
1549638461.873684,45419520,0.887499988079071
1549638809.7779,45455360,0.887499988079071
1549640063.319471,45583360,0.90625
1549642429.000125,45824000,0.8999999761581421
1549643483.672246,45931520,0.8812500238418579
1549644385.981907,46023680,0.8687499761581421
1549645210.387325,46108160,0.887499988079071
1549645688.353237,46156800,0.893750011920929
1549645863.758898,46174720,0.887499988079071
1549647065.363688,46297600,0.918749988079071
1549648457.421049,46440960,0.862500011920929
1549648507.233901,46446080,0.8999999761581421
1549649773.659915,46576640,0.893750011920929
1549651911.904324,46794240,0.887499988079071
1549652164.208621,46819840,0.90625
1549653091.136414,46914560,0.831250011920929
1549653266.438209,46932480,0.8687499761581421
1549653315.674693,46937600,0.8812500238418579
1549657973.111465,47411200,0.8687499761581421
1549658097.564213,47424000,0.90625
1549658873.36074,47503360,0.90625
1549658899.116276,47505920,0.856249988079071
1549659047.468015,47521280,0.8687499761581421
1549659524.733833,47569920,0.9125000238418579
1549660272.357749,47646720,0.887499988079071
1549660297.08011,47649280,0.887499988079071
1549660393.891546,47659520,0.8812500238418579
1549660661.188207,47687680,0.84375
1549663276.519996,47956480,0.875
1549664154.825957,48046080,0.856249988079071
1549668812.416922,48524800,0.8687499761581421
1549668962.478883,48540160,0.8374999761581421
1549669814.135736,48627200,0.8687499761581421
1549670068.608969,48652800,0.8999999761581421
1549670496.656479,48696320,0.856249988079071
1549671125.453882,48760320,0.893750011920929
1549671372.803671,48785920,0.9125000238418579
1549671845.880575,48834560,0.84375
1549672794.404839,48931840,0.875
1549676256.016006,49287680,0.949999988079071
1549678391.442391,49505280,0.925000011920929
1549680306.13157,49702400,0.925000011920929
1549680930.712086,49766400,0.9125000238418579
1549681601.848011,49835520,0.9125000238418579
1549681650.360835,49840640,0.856249988079071
1549681726.537096,49848320,0.84375
1549683179.652127,49996800,0.90625
1549683403.041811,50019840,0.925000011920929
1549685048.580224,50188800,0.8500000238418579
1549685127.253968,50196480,0.90625
1549686598.69175,50346240,0.8883692622184753
1549687089.233398,50396160,0.9125000238418579
1549687239.514049,50411520,0.8687499761581421
1549688394.648852,50529280,0.893750011920929
1549689176.09766,50608640,0.90625
1549689397.525773,50631680,0.9125000238418579
1549689595.84355,50652160,0.918749988079071
1549690924.198351,50787840,0.9312499761581421
1549691121.807674,50808320,0.9125000238418579
1549691394.982897,50836480,0.8812500238418579
1549694598.696746,51164160,0.918749988079071
1549694674.266352,51171840,0.893750011920929
1549695026.421842,51207680,0.887499988079071
1549698873.685072,51601920,0.9125000238418579
1549699027.952608,51617280,0.90625
1549699127.665455,51627520,0.893750011920929
1549700855.393001,51804160,0.918749988079071
1549701244.162437,51845120,0.862500011920929
1549701366.435187,51857920,0.862500011920929
1549701464.683459,51868160,0.893750011920929
1549702031.573096,51927040,0.8999999761581421
1549704483.021828,52177920,0.856249988079071
1549705031.091443,52234240,0.90625
1549705359.08035,52267520,0.9312499761581421
1549705888.427041,52321280,0.918749988079071
1549706387.71471,52372480,0.856249988079071
1549706791.224043,52413440,0.887499988079071
1549708077.583765,52544000,0.893750011920929
1549708708.735984,52608000,0.90625
1549710688.905177,52810240,0.90625
1549710785.693103,52820480,0.8687499761581421
1549711172.108582,52858880,0.887499988079071
1549711528.404145,52894720,0.875
1549713534.361781,53099520,0.856249988079071
1549713932.235442,53140480,0.90625
1549719111.973438,53670400,0.862500011920929
1549719985.157019,53760000,0.8812500238418579
1549721055.186467,53870080,0.862500011920929
1549721962.343298,53962240,0.893750011920929
1549721986.676199,53964800,0.9375
1549722885.124531,54056960,0.893750011920929
1549723416.289677,54110720,0.856249988079071
1549724245.621383,54195200,0.8687499761581421
1549724597.139527,54231040,0.8999999761581421
1549726194.634278,54394880,0.862500011920929
1549727494.777826,54528000,0.8999999761581421
1549728315.931944,54612480,0.887499988079071
1549729903.506314,54773760,0.925000011920929
1549730521.839152,54837760,0.875
1549732913.725738,55083520,0.9125000238418579
1549733516.333599,55144960,0.893750011920929
1549734241.397694,55219200,0.8999999761581421
1549734396.232606,55234560,0.8687499761581421
1549734647.988108,55260160,0.887499988079071
1549735330.346247,55329280,0.875
1549735407.140808,55336960,0.925000011920929
1549736610.492238,55459840,0.8999999761581421
1549736928.938252,55493120,0.887499988079071
1549737051.927162,55505920,0.856249988079071
1549738002.215806,55603200,0.90625
1549738277.876584,55631360,0.893750011920929
1549738799.725615,55685120,0.8812500238418579
1549739752.19009,55782400,0.9125000238418579
1549740300.175189,55838720,0.9125000238418579
1549741003.564675,55910400,0.887499988079071
1549741174.54837,55928320,0.887499988079071
1549741272.771837,55938560,0.893750011920929
1549741568.949394,55969280,0.8999999761581421
1549741617.543069,55974400,0.8812500238418579
1549742969.589289,56112640,0.893750011920929
1549743942.851528,56212480,0.831250011920929
1549745204.363275,56340480,0.90625
1549745808.707048,56401920,0.9125000238418579
